Counter: 0 | X: 2.866795 | Y:0.026039 | Z: 0.001590
Counter: 35 | X: 1.612204 | Y:1.923587 | Z: 1.661827
Counter: 36 | X: 1.585144 | Y:1.920465 | Z: 1.625939
Counter: 37 | X: 1.556833 | Y:1.923381 | Z: 1.622499
Counter: 38 | X: 1.542126 | Y:1.916188 | Z: 1.624640
Counter: 39 | X: 1.568069 | Y:1.918873 | Z: 1.654881
Counter: 40 | X: 1.590408 | Y:1.917949 | Z: 1.642770
Counter: 41 | X: 1.486889 | Y:1.939192 | Z: 1.602346
Counter: 42 | X: 1.486566 | Y:1.941254 | Z: 1.653273
Counter: 43 | X: 1.499653 | Y:1.936575 | Z: 1.704405
Counter: 44 | X: 1.406108 | Y:1.993204 | Z: 1.772865
Counter: 45 | X: 1.409512 | Y:1.944123 | Z: 1.743157
Counter: 46 | X: 1.435695 | Y:1.902830 | Z: 1.684915
Counter: 47 | X: 1.450984 | Y:1.934582 | Z: 1.681701
Counter: 48 | X: 1.444174 | Y:1.957336 | Z: 1.690316
Counter: 49 | X: 1.507632 | Y:1.976214 | Z: 1.684664
Counter: 50 | X: 1.545836 | Y:1.921180 | Z: 1.629443
Counter: 51 | X: 1.587603 | Y:1.932038 | Z: 1.636838
Counter: 52 | X: 1.579200 | Y:1.940582 | Z: 1.654060
Counter: 53 | X: 1.592629 | Y:1.939482 | Z: 1.664936
Counter: 54 | X: 1.597120 | Y:1.935317 | Z: 1.673653
Counter: 55 | X: 1.601944 | Y:1.925241 | Z: 1.674237
Counter: 56 | X: 1.602054 | Y:1.923181 | Z: 1.678235
Counter: 57 | X: 1.599325 | Y:1.923817 | Z: 1.683980
Counter: 58 | X: 1.593330 | Y:1.926477 | Z: 1.687356
Counter: 59 | X: 1.604907 | Y:1.926588 | Z: 1.693432
Counter: 60 | X: 1.613604 | Y:1.928372 | Z: 1.697992
Counter: 61 | X: 1.620096 | Y:1.931804 | Z: 1.701777
Counter: 62 | X: 1.615953 | Y:1.936250 | Z: 1.706561
Counter: 63 | X: 1.605935 | Y:1.938344 | Z: 1.709539
Counter: 64 | X: 1.589795 | Y:1.943985 | Z: 1.709309
Counter: 65 | X: 1.573511 | Y:1.951947 | Z: 1.704387
Counter: 66 | X: 1.564320 | Y:1.954008 | Z: 1.697700
Counter: 67 | X: 1.568821 | Y:1.961654 | Z: 1.687806
Counter: 68 | X: 1.585661 | Y:1.971879 | Z: 1.675347
Counter: 69 | X: 1.605695 | Y:1.977083 | Z: 1.664664
Counter: 70 | X: 1.618400 | Y:1.982056 | Z: 1.657519
Counter: 71 | X: 1.633909 | Y:1.987739 | Z: 1.656136
Counter: 72 | X: 1.651388 | Y:1.980347 | Z: 1.655534
Counter: 73 | X: 1.671342 | Y:1.974524 | Z: 1.646131
Counter: 74 | X: 1.677995 | Y:1.957648 | Z: 1.668312
Counter: 75 | X: 1.686959 | Y:1.961459 | Z: 1.641449
Counter: 76 | X: 1.699900 | Y:1.953471 | Z: 1.613683
Counter: 77 | X: 1.697734 | Y:1.956286 | Z: 1.599538
Counter: 78 | X: 1.703604 | Y:1.971299 | Z: 1.549607
Counter: 79 | X: 1.665037 | Y:2.110233 | Z: 1.358177
Counter: 80 | X: 1.780783 | Y:2.062450 | Z: 1.459270
Counter: 81 | X: 1.833387 | Y:2.023233 | Z: 1.605871
Counter: 82 | X: 1.765478 | Y:1.966285 | Z: 1.755205
Counter: 83 | X: 1.773130 | Y:2.095134 | Z: 1.750961
Counter: 84 | X: 1.651207 | Y:1.920920 | Z: 1.715062
Counter: 85 | X: 1.662844 | Y:1.917850 | Z: 1.641990
Counter: 86 | X: 1.702799 | Y:1.938142 | Z: 1.548738
Counter: 87 | X: 1.708203 | Y:1.939113 | Z: 1.545431
Counter: 88 | X: 1.624110 | Y:1.926489 | Z: 1.580470
Counter: 89 | X: 1.425147 | Y:1.981718 | Z: 1.639911
Counter: 90 | X: 1.545498 | Y:1.916345 | Z: 1.640286
Counter: 91 | X: 1.645390 | Y:1.953554 | Z: 1.630904
Counter: 92 | X: 1.623008 | Y:2.002477 | Z: 1.594308
Counter: 93 | X: 1.660941 | Y:2.003033 | Z: 1.557815
Counter: 94 | X: 1.629328 | Y:2.010369 | Z: 1.541537
Counter: 95 | X: 2.210136 | Y:2.045216 | Z: 1.448001
Counter: 96 | X: 1.595281 | Y:2.122768 | Z: 1.579600
Counter: 97 | X: 1.635193 | Y:2.066074 | Z: 1.572952
Counter: 98 | X: 1.616332 | Y:2.060092 | Z: 1.588527
Counter: 99 | X: 1.522642 | Y:2.038028 | Z: 1.622163
Counter: 100 | X: 1.502987 | Y:2.050970 | Z: 1.657504
Counter: 101 | X: 1.496026 | Y:2.013958 | Z: 1.634326
Counter: 102 | X: 1.479690 | Y:2.020818 | Z: 1.636511
Counter: 103 | X: 1.426500 | Y:1.974561 | Z: 1.598555
Counter: 104 | X: 1.442720 | Y:1.968100 | Z: 1.562945
Counter: 105 | X: 1.351727 | Y:1.977752 | Z: 1.545701
Counter: 106 | X: 1.342844 | Y:1.943535 | Z: 1.524027
Counter: 107 | X: 1.456971 | Y:1.946460 | Z: 1.496425
Counter: 108 | X: 1.328796 | Y:1.862258 | Z: 1.498413
Counter: 109 | X: 1.524217 | Y:1.890255 | Z: 1.548749
Counter: 110 | X: 1.697994 | Y:1.890799 | Z: 1.621695
Counter: 111 | X: 1.674816 | Y:1.857559 | Z: 1.668858
Counter: 112 | X: 1.583258 | Y:1.864971 | Z: 1.595625
Counter: 113 | X: 1.585904 | Y:1.907589 | Z: 1.572161
Counter: 114 | X: 1.595127 | Y:1.864387 | Z: 1.509879
Counter: 115 | X: 1.482234 | Y:1.873287 | Z: 1.532608
Counter: 116 | X: 1.573617 | Y:1.863625 | Z: 1.549961
Counter: 117 | X: 1.504538 | Y:1.884279 | Z: 1.484376
Counter: 118 | X: 1.302017 | Y:1.563187 | Z: 1.185806
Counter: 119 | X: 1.037706 | Y:1.176353 | Z: 0.889380
Counter: 120 | X: 0.815135 | Y:0.844897 | Z: 0.608250
Counter: 121 | X: 0.737263 | Y:0.619930 | Z: 0.477844
Counter: 122 | X: 0.380739 | Y:0.324907 | Z: 0.712907
Counter: 123 | X: 1.168303 | Y:1.656541 | Z: 1.407409
Counter: 124 | X: 1.420956 | Y:1.841726 | Z: 1.523953
Counter: 125 | X: 1.444483 | Y:1.786991 | Z: 1.408313
Counter: 126 | X: 1.267436 | Y:1.813884 | Z: 1.463217
Counter: 127 | X: 1.438000 | Y:1.923149 | Z: 1.561157
Counter: 128 | X: 1.505233 | Y:1.860502 | Z: 1.555202
Counter: 129 | X: 1.574424 | Y:1.944989 | Z: 1.576511
Counter: 130 | X: 1.543199 | Y:1.920409 | Z: 1.586651
Counter: 131 | X: 1.536130 | Y:1.918460 | Z: 1.546262
Counter: 132 | X: 1.524624 | Y:1.945206 | Z: 1.513206
Counter: 133 | X: 1.525749 | Y:1.969895 | Z: 1.507065
Counter: 134 | X: 1.349180 | Y:2.115841 | Z: 1.478232
Counter: 135 | X: 1.439704 | Y:2.021563 | Z: 1.504038
Counter: 136 | X: 1.543674 | Y:1.951829 | Z: 1.559196
Counter: 137 | X: 1.606159 | Y:1.917849 | Z: 1.608467
Counter: 138 | X: 1.592345 | Y:1.925600 | Z: 1.613151
Counter: 139 | X: 1.604195 | Y:1.979114 | Z: 1.580209
Counter: 140 | X: 1.616975 | Y:2.009796 | Z: 1.562596
Counter: 141 | X: 1.627568 | Y:2.039023 | Z: 1.563552
Counter: 142 | X: 1.613832 | Y:2.010119 | Z: 1.555945
Counter: 143 | X: 1.616066 | Y:2.006070 | Z: 1.585738
Counter: 144 | X: 1.632698 | Y:1.975338 | Z: 1.606638
Counter: 145 | X: 1.655373 | Y:1.967155 | Z: 1.622472
Counter: 146 | X: 1.673693 | Y:1.966656 | Z: 1.621631
Counter: 147 | X: 1.681426 | Y:1.967964 | Z: 1.612230
Counter: 148 | X: 1.675545 | Y:1.964483 | Z: 1.592966
Counter: 149 | X: 1.671001 | Y:1.965236 | Z: 1.577359
Counter: 150 | X: 1.671590 | Y:1.971548 | Z: 1.573464
Counter: 151 | X: 1.670837 | Y:1.971351 | Z: 1.582397
Counter: 152 | X: 1.665301 | Y:1.970920 | Z: 1.592426
Counter: 153 | X: 1.653253 | Y:1.972923 | Z: 1.595256
Counter: 154 | X: 1.632896 | Y:1.974123 | Z: 1.589767
Counter: 155 | X: 1.604595 | Y:1.973799 | Z: 1.583825
Counter: 156 | X: 1.591968 | Y:1.968660 | Z: 1.581862
Counter: 157 | X: 1.592281 | Y:1.960847 | Z: 1.581119
Counter: 158 | X: 1.600128 | Y:1.958377 | Z: 1.584690
Counter: 159 | X: 1.610944 | Y:1.958538 | Z: 1.592051
Counter: 160 | X: 1.616339 | Y:1.957427 | Z: 1.601556
Counter: 161 | X: 1.614958 | Y:1.952421 | Z: 1.607032
Counter: 162 | X: 1.614203 | Y:1.952411 | Z: 1.609184
Counter: 163 | X: 1.614683 | Y:1.952504 | Z: 1.603299
Counter: 164 | X: 1.620028 | Y:1.953698 | Z: 1.593547
Counter: 165 | X: 1.630086 | Y:1.955469 | Z: 1.586914
Counter: 166 | X: 1.637611 | Y:1.954355 | Z: 1.582931
Counter: 167 | X: 1.639543 | Y:1.950223 | Z: 1.579414
Counter: 168 | X: 1.641075 | Y:1.946419 | Z: 1.580138
Counter: 169 | X: 1.638808 | Y:1.946441 | Z: 1.584319
Counter: 170 | X: 1.631856 | Y:1.953131 | Z: 1.584708
Counter: 171 | X: 1.621555 | Y:1.961713 | Z: 1.575366
Counter: 172 | X: 1.620639 | Y:1.964224 | Z: 1.569242
Counter: 173 | X: 1.625655 | Y:1.981668 | Z: 1.564128
Counter: 174 | X: 1.629082 | Y:1.998320 | Z: 1.554961
Counter: 175 | X: 1.639215 | Y:1.950100 | Z: 1.522813
Counter: 176 | X: 1.631053 | Y:1.943384 | Z: 1.520338
Counter: 177 | X: 1.616800 | Y:1.974699 | Z: 1.560910
Counter: 178 | X: 1.605622 | Y:2.047463 | Z: 1.607857
Counter: 179 | X: 1.600543 | Y:2.093748 | Z: 1.639166
Counter: 180 | X: 1.607168 | Y:2.074078 | Z: 1.593498
Counter: 181 | X: 1.605385 | Y:2.038345 | Z: 1.573445
Counter: 182 | X: 1.602901 | Y:2.014884 | Z: 1.568421
Counter: 183 | X: 1.612389 | Y:2.000481 | Z: 1.564528
Counter: 184 | X: 1.640765 | Y:1.992839 | Z: 1.565672
Counter: 185 | X: 1.663402 | Y:1.995915 | Z: 1.571907
Counter: 186 | X: 1.657117 | Y:1.996882 | Z: 1.579800
Counter: 187 | X: 1.638319 | Y:1.986945 | Z: 1.587370
Counter: 0 | X: 1.629657 | Y:1.986947 | Z: 1.585363
Counter: 1 | X: 1.629375 | Y:2.003123 | Z: 1.574388
Counter: 2 | X: 1.633011 | Y:2.010928 | Z: 1.571303
Counter: 3 | X: 1.632205 | Y:2.007425 | Z: 1.580113
Counter: 4 | X: 1.627277 | Y:2.001914 | Z: 1.593080
Counter: 5 | X: 1.623014 | Y:2.007952 | Z: 1.600077
Counter: 6 | X: 1.621950 | Y:2.022921 | Z: 1.592938
Counter: 7 | X: 1.629059 | Y:2.050434 | Z: 1.576088
Counter: 8 | X: 1.650801 | Y:2.077255 | Z: 1.558362
Counter: 9 | X: 1.670244 | Y:2.089266 | Z: 1.539802
Counter: 10 | X: 1.673381 | Y:2.061271 | Z: 1.501389
Counter: 11 | X: 1.722715 | Y:1.883966 | Z: 1.632266
Counter: 12 | X: 1.759378 | Y:1.946787 | Z: 1.667297
Counter: 13 | X: 1.697675 | Y:2.006757 | Z: 1.601793
Counter: 14 | X: 1.708208 | Y:1.987526 | Z: 1.616015
Counter: 15 | X: 1.660919 | Y:1.996487 | Z: 1.603692
Counter: 16 | X: 1.654964 | Y:1.995038 | Z: 1.618304
Counter: 17 | X: 1.637664 | Y:1.983178 | Z: 1.620525
Counter: 18 | X: 1.640911 | Y:1.968990 | Z: 1.619514
Counter: 19 | X: 1.643714 | Y:1.965198 | Z: 1.626479
Counter: 20 | X: 1.634463 | Y:1.952942 | Z: 1.634351
Counter: 21 | X: 1.627995 | Y:1.947465 | Z: 1.641348
Counter: 22 | X: 1.632529 | Y:1.943768 | Z: 1.668757
Counter: 23 | X: 1.637262 | Y:1.929786 | Z: 1.682190
Counter: 24 | X: 1.642040 | Y:1.948698 | Z: 1.676378
Counter: 25 | X: 1.653839 | Y:1.951656 | Z: 1.668718
Counter: 26 | X: 1.666192 | Y:1.954500 | Z: 1.670170
Counter: 27 | X: 1.668886 | Y:1.956482 | Z: 1.674952
Counter: 28 | X: 1.666572 | Y:1.962957 | Z: 1.708099
Counter: 29 | X: 1.664422 | Y:1.964197 | Z: 1.705978
Counter: 30 | X: 1.725322 | Y:1.893494 | Z: 1.685793
Counter: 31 | X: 1.636473 | Y:2.025251 | Z: 1.652408
Counter: 32 | X: 1.681056 | Y:1.965613 | Z: 1.712566
Counter: 33 | X: 1.673595 | Y:1.934308 | Z: 1.730387
Counter: 34 | X: 1.697487 | Y:1.938244 | Z: 1.721684
Counter: 35 | X: 1.696530 | Y:1.887800 | Z: 1.683404
Counter: 36 | X: 1.730372 | Y:1.933988 | Z: 1.708100
Counter: 37 | X: 1.708515 | Y:1.887631 | Z: 1.716080
Counter: 38 | X: 1.699363 | Y:1.986552 | Z: 1.752313
Counter: 39 | X: 1.680242 | Y:1.883746 | Z: 1.714808
Counter: 40 | X: 1.725190 | Y:2.037407 | Z: 1.780389
Counter: 41 | X: 1.696685 | Y:1.971256 | Z: 1.766516
Counter: 42 | X: 1.713149 | Y:1.949001 | Z: 1.746209
Counter: 43 | X: 1.718752 | Y:1.920339 | Z: 1.736711
Counter: 44 | X: 1.729946 | Y:1.908139 | Z: 1.736666
Counter: 45 | X: 1.732772 | Y:1.898919 | Z: 1.735119
Counter: 46 | X: 1.747418 | Y:1.899480 | Z: 1.737889
Counter: 47 | X: 1.758797 | Y:1.902000 | Z: 1.748345
Counter: 48 | X: 1.742750 | Y:1.915138 | Z: 1.760031
Counter: 49 | X: 1.709750 | Y:1.927346 | Z: 1.783016
Counter: 50 | X: 1.709158 | Y:1.926760 | Z: 1.775892
Counter: 51 | X: 1.731028 | Y:1.931649 | Z: 1.758398
Counter: 52 | X: 1.746656 | Y:1.935375 | Z: 1.741697
Counter: 53 | X: 1.759577 | Y:1.935873 | Z: 1.718838
Counter: 54 | X: 1.772826 | Y:1.939197 | Z: 1.705170
Counter: 55 | X: 1.791486 | Y:1.943256 | Z: 1.701502
Counter: 56 | X: 1.803695 | Y:1.938334 | Z: 1.705181
Counter: 57 | X: 1.803475 | Y:1.937455 | Z: 1.714606
Counter: 58 | X: 1.795071 | Y:1.940234 | Z: 1.725453
Counter: 59 | X: 1.780148 | Y:1.941363 | Z: 1.742106
Counter: 60 | X: 1.773424 | Y:1.936704 | Z: 1.740194
Counter: 61 | X: 1.766211 | Y:1.931646 | Z: 1.728167
Counter: 62 | X: 1.758885 | Y:1.935507 | Z: 1.712134
Counter: 63 | X: 1.749512 | Y:1.941951 | Z: 1.674035
Counter: 64 | X: 1.755412 | Y:1.947723 | Z: 1.636385
Counter: 65 | X: 1.771465 | Y:1.937211 | Z: 1.626997
Counter: 66 | X: 1.747777 | Y:1.938511 | Z: 1.621101
Counter: 67 | X: 1.740252 | Y:1.928905 | Z: 1.613574
Counter: 68 | X: 1.748026 | Y:1.944448 | Z: 1.506326
Counter: 69 | X: 1.798681 | Y:1.804749 | Z: 1.749146
Counter: 70 | X: 1.660721 | Y:1.942356 | Z: 1.666736
Counter: 71 | X: 1.722679 | Y:1.911196 | Z: 1.613068
Counter: 72 | X: 1.743744 | Y:1.946447 | Z: 1.565434
Counter: 73 | X: 1.727312 | Y:1.958206 | Z: 1.537365
Counter: 74 | X: 1.608559 | Y:1.783505 | Z: 1.306715
Counter: 75 | X: 1.269526 | Y:1.416157 | Z: 1.016783
Counter: 76 | X: 0.981467 | Y:0.988538 | Z: 0.696384
Counter: 77 | X: 0.804352 | Y:0.749449 | Z: 0.511701
Counter: 78 | X: 0.674089 | Y:0.438910 | Z: 0.407931
Counter: 79 | X: 0.395019 | Y:0.294782 | Z: 0.178258
Counter: 80 | X: 0.404937 | Y:0.313233 | Z: 0.101931
Counter: 81 | X: 0.412700 | Y:0.434161 | Z: 0.097617
Counter: 82 | X: 0.419947 | Y:0.464777 | Z: 0.105610
Counter: 83 | X: 0.424369 | Y:0.466064 | Z: 0.116260
Counter: 84 | X: 0.428546 | Y:0.465528 | Z: 0.128406
Counter: 85 | X: 0.433363 | Y:0.456873 | Z: 0.143114
Counter: 86 | X: 0.434218 | Y:0.448791 | Z: 0.157550
Counter: 87 | X: 0.435594 | Y:0.446471 | Z: 0.173202
Counter: 88 | X: 0.436402 | Y:0.447319 | Z: 0.188724
Counter: 89 | X: 0.435973 | Y:0.448523 | Z: 0.259545
Counter: 90 | X: 1.118651 | Y:1.496438 | Z: 1.349441
Counter: 91 | X: 1.502801 | Y:1.807730 | Z: 1.593401
Counter: 92 | X: 1.583993 | Y:1.855918 | Z: 1.632476
Counter: 93 | X: 1.618607 | Y:1.880268 | Z: 1.656316
Counter: 94 | X: 1.607351 | Y:1.907849 | Z: 1.671261
Counter: 95 | X: 1.610231 | Y:1.945721 | Z: 1.692876
Counter: 96 | X: 1.601053 | Y:1.975224 | Z: 1.718979
Counter: 97 | X: 1.604452 | Y:1.994736 | Z: 1.721349
Counter: 98 | X: 1.613130 | Y:1.993954 | Z: 1.705543
Counter: 99 | X: 1.642545 | Y:2.006455 | Z: 1.722441
Counter: 100 | X: 1.620813 | Y:2.012760 | Z: 1.710410
Counter: 101 | X: 1.633318 | Y:2.011163 | Z: 1.713177
Counter: 102 | X: 1.623469 | Y:2.010223 | Z: 1.674616
Counter: 103 | X: 1.640998 | Y:1.974102 | Z: 1.654056
Counter: 104 | X: 1.626914 | Y:1.956159 | Z: 1.663957
Counter: 105 | X: 1.606275 | Y:1.930836 | Z: 1.662731
Counter: 106 | X: 1.606290 | Y:1.904867 | Z: 1.667365
Counter: 107 | X: 1.598119 | Y:1.903315 | Z: 1.687543
Counter: 108 | X: 1.596005 | Y:1.904246 | Z: 1.714969
Counter: 109 | X: 1.609190 | Y:1.912520 | Z: 1.711938
Counter: 110 | X: 1.626386 | Y:1.911746 | Z: 1.734062
Counter: 111 | X: 1.620705 | Y:1.907339 | Z: 1.744817
Counter: 112 | X: 1.619842 | Y:1.906369 | Z: 1.753528
Counter: 113 | X: 1.619183 | Y:1.921677 | Z: 1.767707
Counter: 114 | X: 1.616786 | Y:1.935746 | Z: 1.762577
Counter: 115 | X: 1.622924 | Y:1.937480 | Z: 1.755723
Counter: 116 | X: 1.631993 | Y:1.880202 | Z: 1.896886
Counter: 117 | X: 1.590865 | Y:1.959274 | Z: 1.650352
Counter: 118 | X: 1.626009 | Y:1.909550 | Z: 1.743446
Counter: 119 | X: 1.590914 | Y:1.899213 | Z: 1.774646
Counter: 120 | X: 1.578977 | Y:1.902425 | Z: 1.782292
Counter: 121 | X: 1.618214 | Y:1.919247 | Z: 1.792606
Counter: 122 | X: 1.604823 | Y:1.939666 | Z: 1.806027
Counter: 123 | X: 1.622984 | Y:1.957578 | Z: 1.817317
Counter: 124 | X: 1.621605 | Y:1.951944 | Z: 1.809337
Counter: 125 | X: 1.590661 | Y:1.940479 | Z: 1.815111
Counter: 126 | X: 1.600647 | Y:1.930690 | Z: 1.803836
Counter: 127 | X: 1.625920 | Y:1.913043 | Z: 1.796689
Counter: 128 | X: 1.634439 | Y:1.896000 | Z: 1.802840
Counter: 129 | X: 1.643010 | Y:1.877273 | Z: 1.808887
Counter: 130 | X: 1.642837 | Y:1.859718 | Z: 1.808947
Counter: 131 | X: 1.640876 | Y:1.845343 | Z: 1.811209
Counter: 132 | X: 1.634013 | Y:1.835360 | Z: 1.816366
Counter: 133 | X: 1.628791 | Y:1.829645 | Z: 1.816114
Counter: 134 | X: 1.628257 | Y:1.831490 | Z: 1.809542
Counter: 135 | X: 1.633781 | Y:1.837546 | Z: 1.798716
Counter: 136 | X: 1.643272 | Y:1.842984 | Z: 1.786438
Counter: 137 | X: 1.644390 | Y:1.844218 | Z: 1.781490
Counter: 138 | X: 1.645698 | Y:1.846729 | Z: 1.783839
Counter: 139 | X: 1.642855 | Y:1.851203 | Z: 1.798383
Counter: 140 | X: 1.641332 | Y:1.856828 | Z: 1.814278
Counter: 141 | X: 1.646718 | Y:1.866173 | Z: 1.825099
Counter: 142 | X: 1.653223 | Y:1.873903 | Z: 1.825787
Counter: 143 | X: 1.652089 | Y:1.877162 | Z: 1.824112
Counter: 144 | X: 1.650932 | Y:1.883208 | Z: 1.822133
Counter: 145 | X: 1.654468 | Y:1.882356 | Z: 1.824910
Counter: 146 | X: 1.648886 | Y:1.877558 | Z: 1.829843
Counter: 147 | X: 1.641835 | Y:1.868621 | Z: 1.835400
Counter: 148 | X: 1.652749 | Y:1.860954 | Z: 1.839595
Counter: 149 | X: 1.647425 | Y:1.857548 | Z: 1.841638
Counter: 150 | X: 1.648161 | Y:1.861926 | Z: 1.840836
Counter: 151 | X: 1.655065 | Y:1.865529 | Z: 1.836426
Counter: 152 | X: 1.653359 | Y:1.871355 | Z: 1.829237
Counter: 153 | X: 1.663037 | Y:1.876130 | Z: 1.817027
Counter: 154 | X: 1.669160 | Y:1.881510 | Z: 1.807891
Counter: 155 | X: 1.679000 | Y:1.873246 | Z: 1.805175
Counter: 156 | X: 1.688105 | Y:1.870635 | Z: 1.794931
Counter: 157 | X: 1.689362 | Y:1.872808 | Z: 1.783057
Counter: 158 | X: 1.698962 | Y:1.874957 | Z: 1.760421
Counter: 159 | X: 1.709003 | Y:1.891265 | Z: 1.743551
Counter: 160 | X: 1.723474 | Y:1.899989 | Z: 1.692093
Counter: 161 | X: 1.814600 | Y:1.919008 | Z: 1.637245
Counter: 162 | X: 1.810649 | Y:1.941221 | Z: 1.651809
Counter: 163 | X: 1.686637 | Y:1.979628 | Z: 1.616326
Counter: 164 | X: 1.705855 | Y:1.917907 | Z: 1.741815
Counter: 165 | X: 1.666341 | Y:1.974749 | Z: 1.646147
Counter: 166 | X: 1.736796 | Y:2.107534 | Z: 1.308239
Counter: 167 | X: 1.919759 | Y:2.072215 | Z: 1.440857
Counter: 168 | X: 1.752702 | Y:1.973298 | Z: 1.769113
Counter: 169 | X: 1.573247 | Y:1.817247 | Z: 2.110265
Counter: 170 | X: 1.530703 | Y:1.902105 | Z: 1.983952
Counter: 171 | X: 1.746372 | Y:1.938528 | Z: 1.648880
Counter: 172 | X: 1.855180 | Y:2.012097 | Z: 1.589954
Counter: 173 | X: 1.831449 | Y:2.047134 | Z: 1.614734
Counter: 174 | X: 1.816221 | Y:2.074773 | Z: 1.601526
Counter: 175 | X: 1.802912 | Y:2.104321 | Z: 1.562330
Counter: 176 | X: 1.813578 | Y:2.077867 | Z: 1.620112
Counter: 177 | X: 1.789850 | Y:2.014922 | Z: 1.718541
Counter: 178 | X: 1.775392 | Y:2.001579 | Z: 1.658966
Counter: 179 | X: 1.804946 | Y:1.992103 | Z: 1.573476
Counter: 180 | X: 1.811087 | Y:1.992587 | Z: 1.557962
Counter: 181 | X: 1.801920 | Y:1.987114 | Z: 1.567078
Counter: 182 | X: 1.793506 | Y:1.980460 | Z: 1.576397
Counter: 183 | X: 1.787560 | Y:1.975607 | Z: 1.606436
Counter: 184 | X: 1.733845 | Y:1.979528 | Z: 1.645589
Counter: 185 | X: 1.688740 | Y:1.985306 | Z: 1.677224
Counter: 186 | X: 1.645946 | Y:1.991780 | Z: 1.692313
Counter: 187 | X: 1.638011 | Y:1.978083 | Z: 1.678427
Counter: 188 | X: 1.660640 | Y:1.973086 | Z: 1.663662
Counter: 189 | X: 1.682873 | Y:1.982998 | Z: 1.653934
Counter: 0 | X: 1.674775 | Y:1.994904 | Z: 1.654248
Counter: 1 | X: 1.661649 | Y:1.998097 | Z: 1.656372
Counter: 2 | X: 1.666051 | Y:1.998203 | Z: 1.648759
Counter: 3 | X: 1.673114 | Y:2.000132 | Z: 1.640230
Counter: 4 | X: 1.685655 | Y:2.015941 | Z: 1.645134
Counter: 5 | X: 1.688899 | Y:2.030240 | Z: 1.655389
Counter: 6 | X: 1.690917 | Y:2.038672 | Z: 1.651202
Counter: 7 | X: 1.683179 | Y:2.034532 | Z: 1.648211
Counter: 8 | X: 1.677149 | Y:2.027900 | Z: 1.654665
Counter: 9 | X: 1.660339 | Y:2.013970 | Z: 1.661364
Counter: 10 | X: 1.637862 | Y:1.994933 | Z: 1.667390
Counter: 11 | X: 1.624319 | Y:1.977780 | Z: 1.668924
Counter: 12 | X: 1.616112 | Y:1.958065 | Z: 1.670893
Counter: 13 | X: 1.609805 | Y:1.944118 | Z: 1.672271
Counter: 14 | X: 1.622615 | Y:1.938746 | Z: 1.662124
Counter: 15 | X: 1.639243 | Y:1.938284 | Z: 1.661337
Counter: 16 | X: 1.650154 | Y:1.938592 | Z: 1.663271
Counter: 17 | X: 1.626864 | Y:1.929065 | Z: 1.695956
Counter: 18 | X: 1.603511 | Y:1.913408 | Z: 1.742460
Counter: 19 | X: 1.580520 | Y:1.908039 | Z: 1.735908
Counter: 20 | X: 1.582251 | Y:1.914095 | Z: 1.723117
Counter: 21 | X: 1.587173 | Y:1.932533 | Z: 1.728832
Counter: 22 | X: 1.591532 | Y:1.945083 | Z: 1.736805
Counter: 23 | X: 1.588343 | Y:1.949085 | Z: 1.743782
Counter: 24 | X: 1.582112 | Y:1.946944 | Z: 1.749205
Counter: 25 | X: 1.578740 | Y:1.942630 | Z: 1.749007
Counter: 26 | X: 1.576012 | Y:1.936759 | Z: 1.754109
Counter: 27 | X: 1.574825 | Y:1.929755 | Z: 1.756571
Counter: 28 | X: 1.575515 | Y:1.917962 | Z: 1.756275
Counter: 29 | X: 1.575351 | Y:1.909149 | Z: 1.764093
Counter: 30 | X: 1.581041 | Y:1.906886 | Z: 1.774282
Counter: 31 | X: 1.586179 | Y:1.901667 | Z: 1.782541
Counter: 32 | X: 1.583079 | Y:1.899837 | Z: 1.777072
Counter: 33 | X: 1.580314 | Y:1.889666 | Z: 1.779321
Counter: 34 | X: 1.584567 | Y:1.881805 | Z: 1.777902
Counter: 35 | X: 1.585285 | Y:1.880555 | Z: 1.773868
Counter: 36 | X: 1.592090 | Y:1.885997 | Z: 1.770233
Counter: 37 | X: 1.603741 | Y:1.891978 | Z: 1.767478
Counter: 38 | X: 1.605231 | Y:1.887240 | Z: 1.768832
Counter: 39 | X: 1.604644 | Y:1.884736 | Z: 1.788850
Counter: 40 | X: 1.618783 | Y:1.869362 | Z: 1.813278
Counter: 41 | X: 1.602020 | Y:1.903981 | Z: 1.809259
Counter: 42 | X: 1.596373 | Y:1.909397 | Z: 1.824841
Counter: 43 | X: 1.583375 | Y:1.904790 | Z: 1.841380
Counter: 44 | X: 1.568077 | Y:1.909560 | Z: 1.831130
Counter: 45 | X: 1.575335 | Y:1.926110 | Z: 1.833445
Counter: 46 | X: 1.582985 | Y:1.925498 | Z: 1.843287
Counter: 47 | X: 1.587947 | Y:1.916135 | Z: 1.833782
Counter: 48 | X: 1.592144 | Y:1.895680 | Z: 1.832800
Counter: 49 | X: 1.599034 | Y:1.878407 | Z: 1.837136
Counter: 50 | X: 1.590496 | Y:1.861530 | Z: 1.847364
Counter: 51 | X: 1.580646 | Y:1.852635 | Z: 1.860307
Counter: 52 | X: 1.576159 | Y:1.852441 | Z: 1.877987
Counter: 53 | X: 1.577577 | Y:1.841669 | Z: 1.871056
Counter: 54 | X: 1.575390 | Y:1.827548 | Z: 1.854366
Counter: 55 | X: 1.578624 | Y:1.820908 | Z: 1.847346
